URL;Equipo;Pantalla;Memoria_interna;RAM;Cámara_principal;Cámara_frontal;Batería;Sistema_operativo;Conectividad_celular;Procesador;CPU;GPU;Peso;Tamaño;Soporte_eSIM;Potencia_de_carga;Almacenamiento_externo;Conector_de_audífonos;Wi-Fi;GPS;NFC;Bluetooth;Lector_de_huellas_digitales;Tiendas_y_Precios
https://www.solotodo.cl/products/256569-oppo-a40-256-gb-4-gb-nebula-red;Oppo A40 (256 GB / 4 GB / Nebula Red);"LCD 6.7"" táctil (1604x720) / 90 Hz";256 GB;4 GB;Estándar 50.0 MP;Estándar 5.0 MP;5100 mAh;Android 14;4G;Qualcomm Snapdragon 6S 4G Gen 1 (2000 MHz);"Qualcomm Kryo Gold 260 (Quad core / 2000 MHz) 
		 + Qualcomm Kryo Silver 260 (Quad core / 1800 MHz)";Qualcomm Adreno 610;186 g.;76 x 166 x 8 mm;No;45.0 W.;microSD;Sí;Sí;Sí;No;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/86529-motorola-g9-play-64-gb-4-gb-spring-pink;Motorola G9 Play (64 GB / 4 GB / Spring Pink);"LCD IPS 6.5"" táctil (1600x720) / 60 Hz";64 GB;4 GB;"Estándar 48.0 MP
		 + Macro 2.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 8.0 MP;5000 mAh;Android 10;4G;Qualcomm Snapdragon 662 (2000 MHz);"Qualcomm Kryo Gold 260 (Quad core / 2000 MHz) 
		 + Qualcomm Kryo 260 (Quad core / 1800 MHz)";Qualcomm Adreno 610;200 g.;76 x 165 x 9 mm;No;20.0 W.;microSD;Sí;Sí;Sí;No;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/221329-motorola-moto-g84-256-gb-8-gb-marshmallow-blue-payl0010cl;Motorola Moto G84 (256 GB / 8 GB / Marshmallow Blue) [PAYL0010CL];"P-OLED 6.5"" táctil (2400x1080) / 120 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 8.0 MP";Estándar 16.0 MP;5000 mAh;Android 13;5G;Qualcomm Snapdragon 695 5G (SM6375) (2200 MHz);"Qualcomm Kryo 660 Gold (Dual core / 2200 MHz) 
		 + Qualcomm Kryo 660 Silver (Hexa core / 1700 MHz)";Qualcomm Adreno 619;167 g.;74 x 160 x 8 mm;No;30.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/94986-samsung-galaxy-a12-a125-128-gb-4-gb-black;Samsung Galaxy A12 (A125 / 128 GB / 4 GB / Black);"PLS 6.5"" táctil (1600x720) / 60 Hz";128 GB;4 GB;"Estándar 48.0 MP
		 + Gran angular (Wide angle) 5.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP 
		 + Macro 2.0 MP";Estándar 8.0 MP;5000 mAh;Android 10;4G;MediaTek Helio P35 (MT6765) (2300 MHz);"ARM Cortex A53 (Quad core / 2300 MHz) 
		 + ARM Cortex A53 (Quad core / 1800 MHz)";Imagination Technologies PowerVR GE8320;205 g.;76 x 164 x 9 mm;No;15.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Hites: $179.990 (https://www.hites.com/smartphone-samsung-galaxy-a12-128-gb-wom-875118001.html)
https://www.solotodo.cl/products/230204-samsung-galaxy-a25-128-gb-6-gb-brave-black;Samsung Galaxy A25 (128 GB / 6 GB / Brave Black);"Super AMOLED 6.5"" táctil (2340x1080) / 120 Hz";128 GB;6 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 2.0 MP";Estándar 13.0 MP;5000 mAh;Android 14;5G;Samsung Exynos 1280 (2400 MHz);"ARM Cortex A78 (Dual core / 2400 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G68 MC4;197 g.;77 x 161 x 8 mm;No;25.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;"Lider: $189.990 (https://www.lider.cl/catalogo/product/sku/4602518/a); AbcDin: $199.990 (https://ad.soicos.com/-149x?dl=https%3A%2F%2Fwww.abcdin.cl%2Fcelular-samsung-galaxy-a25-5g-128gb-65-black-liberado%2F27360203.html&trackerID=ST_405749401_36154ecb-5424-4f60-993c-d133f7332308); Samsung Shop: $209.990 (https://ad.soicos.com/-1rTI?dl=https%3A%2F%2Fwww.samsung.com%2Fcl%2Fsmartphones%2Fgalaxy-a%2Fgalaxy-a25-5g-blue-black-128gb-sm-a256ezkdltl%2F&trackerID=ST_405744511_bee826db-f8ee-4358-8835-8dfc3e6dd71f); PC Factory: $224.990 (https://www.pcfactory.cl/producto/51213-samsung-smartphone-galaxy-a25-128gb-6gb-5g-negro-liberado)"
https://www.solotodo.cl/products/248604-tcl-40-nxtpaper-256-gb-8-gb-opalescent;TCL 40 NxtPaper (256 GB / 8 GB / Opalescent);"LCD IPS 6.8"" táctil (2460x1080) / 90 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 5.0 MP
		 + Macro 2.0 MP";Estándar 32.0 MP;5010 mAh;Android 13;4G;MediaTek MT6769H Helio G88 (2000 MHz);"ARM Cortex A75 (Dual core / 2000 MHz) 
		 + ARM Cortex A55 (Hexa core / 1800 MHz)";ARM Mali G52 MC2;195 g.;75 x 168 x 8 mm;No;33.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/250075-vivo-y18-256-gb-8-gb-wave-aqua;Vivo Y18 (256 GB / 8 GB / Wave Aqua);"LCD IPS 6.6"" táctil (1612x720) / 90 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Estándar 0.1 MP";Estándar 8.0 MP;5000 mAh;Android 14;4G;MediaTek Helio G85 (2000 MHz);"ARM Cortex A75 (Dual core / 2000 MHz) 
		 + ARM Cortex A55 (Hexa core / 1800 MHz)";ARM Mali G52 MC2;185 g.;76 x 164 x 8 mm;No;15.0 W.;microSD;Sí;Sí;Sí;No;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/142360-xiaomi-redmi-note-11s-5g-128-gb-4-gb-midnight-black;Xiaomi Redmi Note 11S 5G (128 GB / 4 GB / Midnight Black);"LCD IPS 6.6"" táctil (2400x1080) / 90 Hz";128 GB;4 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 2.0 MP";Estándar 13.0 MP;5000 mAh;Android 11;5G;MediaTek Dimensity 810 5G (2400 MHz);"ARM Cortex A76 (Dual core / 2400 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G57 MC2;195 g.;76 x 164 x 9 mm;No;33.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;TecTec: $179.990 (https://tectec.cl/producto/xiaomi-redmi-note-11-s-6-gb-ram128-gb-camara-de-16-mp-negro/)
https://www.solotodo.cl/products/80217-apple-iphone-se-2020-128-gb-black;Apple iPhone SE 2020 (128 GB / Black);"LCD IPS 4.7"" táctil (1334x750) / 60 Hz";128 GB;3 GB;Estándar 12.0 MP;Estándar 7.0 MP;1821 mAh;iOS 13;4G;Apple A13 Bionic (2660 MHz);"Apple Lightning (Dual core / 2660 MHz) 
		 + Apple Thunder (Quad core / 2660 MHz)";Apple GPU Unnamed (For A13);148 g.;67 x 138 x 7 mm;Sí;18.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/195524-oppo-reno7-256-gb-8-gb-dawnlight-gold;Oppo Reno7 (256 GB / 8 GB / Dawnlight Gold);"AMOLED 6.4"" táctil (2400x1080) / 90 Hz";256 GB;8 GB;"Estándar 64.0 MP
		 + Microscópica 2.0 MP
		 + Macro 2.0 MP";Estándar 32.0 MP;4500 mAh;Android 12;4G;Qualcomm Snapdragon 680 4G [SM6225] (2400 MHz);"Qualcomm Kryo 265 Gold (Quad core / 2400 MHz) 
		 + Qualcomm Kryo 265 Silver (Quad core / 1900 MHz)";Qualcomm Adreno 610;175 g.;73 x 160 x 8 mm;No;33.0 W.;microSD;Sí;Sí;Sí;No;Sí;Sí;La Polar: $239.990 (https://www.lapolar.cl/celular-oppo-reno-7-256gb-643-dawnlight-gold-liberado/27014593.html)
https://www.solotodo.cl/products/217138-oppo-reno7-5g-256-gb-8-gb-dorado-alba;Oppo Reno7 5G (256 GB / 8 GB / Dorado Alba);"AMOLED 6.4"" táctil (2400x1080) / 90 Hz";256 GB;8 GB;"Estándar 64.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 2.0 MP";Estándar 32.0 MP;4500 mAh;Android 11;5G;MediaTek MT6877 Dimensity 900 5G (2400 MHz);"ARM Cortex A78 (Dual core / 2400 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G68 MC4;173 g.;73 x 161 x 8 mm;No;65.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;AbcDin: $239.990 (https://ad.soicos.com/-149x?dl=https%3A%2F%2Fwww.abcdin.cl%2Fcelular-oppo-reno-7-256gb-643-dawnlight-gold-liberado%2F27014593.html&trackerID=ST_405749247_e528f5d1-0f8c-4f96-915a-f5a811877c90)
https://www.solotodo.cl/products/251329-vivo-y28s-256-gb-8-gb-mocha-brown;Vivo Y28s (256 GB / 8 GB / Mocha Brown);"LCD IPS 6.6"" táctil (1612x720) / 90 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 8.0 MP;5000 mAh;Android 14;5G;MediaTek Dimensity 6300 (2400 MHz);"ARM Cortex A76 (Dual core / 2400 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G57 MC2;185 g.;76 x 164 x 8 mm;No;15.0 W.;microSD;Sí;Sí;Sí;No;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/252565-zte-nubia-focus-256-gb-6-gb-black;ZTE Nubia Focus (256 GB / 6 GB / Black);"LCD IPS 6.7"" táctil (1612x720) / 120 Hz";256 GB;6 GB;"Estándar 108.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 5.0 MP;5000 mAh;Android 13;5G;Spreadtrum Unisoc T760 (2000 MHz);"ARM Cortex A76 (Quad core / 2000 MHz) 
		 + ARM Cortex A55 (Quad core / 2000 MHz)";ARM Mali G57 MP4;206 g.;75 x 164 x 9 mm;No;33.0 W.;No;Sí;Sí;Sí;Sí;Sí;Sí;Ripley: $169.990 (https://simple.ripley.cl/celular-zte-nubia-focus-5g-256gb-6gb-8mp-66-2000402989376p)
https://www.solotodo.cl/products/82073-apple-iphone-se-2020-256-gb-product-red;Apple iPhone SE 2020 (256 GB / Product RED);"LCD IPS 4.7"" táctil (1334x750) / 60 Hz";256 GB;3 GB;Estándar 12.0 MP;Estándar 7.0 MP;1821 mAh;iOS 13;4G;Apple A13 Bionic (2660 MHz);"Apple Lightning (Dual core / 2660 MHz) 
		 + Apple Thunder (Quad core / 2660 MHz)";Apple GPU Unnamed (For A13);148 g.;67 x 138 x 7 mm;Sí;18.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/124490-xiaomi-11-lite-5g-ne-128-gb-8-gb-snowflake-white;Xiaomi 11 Lite 5G NE (128 GB / 8 GB / Snowflake White);"AMOLED 6.6"" táctil (2400x1080) / 90 Hz";128 GB;8 GB;"Estándar 64.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 5.0 MP";Estándar 20.0 MP;4250 mAh;Android 11;5G;Qualcomm Snapdragon 778G (2400 MHz);"ARM Cortex A78 (Single core / 2400 MHz) 
		 + ARM Cortex A78 (Triple core / 2200 MHz) 
		 + ARM Cortex A55 (Quad core / 1900 MHz)";Qualcomm Adreno 642L;158 g.;76 x 161 x 7 mm;No;33.0 W.;microSD;No;Sí;Sí;Sí;Sí;Sí;AbcDin: $194.500 (https://ad.soicos.com/-149x?dl=https%3A%2F%2Fwww.abcdin.cl%2Fcelular-xiaomi-mi-11-lite-5g-ne-128gb-655-white-liberado%2F25072715.html&trackerID=ST_405749191_e0be01b9-680c-4fd7-b250-2294ec12856b)
https://www.solotodo.cl/products/192752-samsung-galaxy-a54-5g-a546-256-gb-8-gb-awesome-graphite;Samsung Galaxy A54 5G (A546 / 256 GB / 8 GB / Awesome Graphite);"Super AMOLED 6.4"" táctil (2340x1080) / 120 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Macro 5.0 MP";Estándar 32.0 MP;5000 mAh;Android 13;5G;Samsung Exynos 1380 (2400 MHz);"ARM Cortex A78 (Quad core / 2400 MHz) 
		 + ARM Cortex A55 (Quad core / 2000 MHz)";ARM Mali G68 MP5;202 g.;77 x 158 x 8 mm;Sí;25.0 W.;microSD;No;Sí;Sí;Sí;Sí;Sí;"Mercado Libre Samsung: $714.271 (https://www.mercadolibre.cl/samsung-galaxy-a54-5g-256-gb-awesome-graphite-8-gb-ram/p/MLC22770354?pdp_filters=official_store:462); Mercado Libre | MERCADOLIBRE ELECTRONICA_CL: $714.271 (https://www.mercadolibre.cl/samsung-galaxy-a54-5g-256-gb-awesome-graphite-8-gb-ram/p/MLC22770354?pdp_filters=official_store:462)"
https://www.solotodo.cl/products/118279-motorola-moto-g50-5g-128-gb-4-gb-steel-gray;Motorola Moto G50 5G (128 GB / 4 GB / Steel Gray);"LCD IPS 6.5"" táctil (1600x720) / 90 Hz";128 GB;4 GB;"Estándar 48.0 MP
		 + Macro 5.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 13.0 MP;5000 mAh;Android 11;5G;MediaTek MT6833 Dimensity 700 5G (2200 MHz);"ARM Cortex A76 (Dual core / 2200 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G57 MP2/MC2;206 g.;76 x 167 x 9 mm;No;15.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;WOM: $204.000 (https://store.wom.cl/equipos/XT2149-1/Motorola-Moto-G50-5G)
https://www.solotodo.cl/products/81768-lg-k41s-k410hm-32-gb-3-gb-titanium;LG K41S (K410HM / 32 GB / 3 GB / Titanium);"LCD IPS 6.6"" táctil (1600x720) / 60 Hz";32 GB;3 GB;"Estándar 13.0 MP
		 + Gran angular (Wide angle) 5.0 MP
		 + Macro 2.0 MP 
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 8.0 MP;4000 mAh;"Android 9.0 ""Pie""";4G;MediaTek Helio P22 (MT6762) (2000 MHz);"ARM Cortex A53 (Quad core / 2000 MHz) 
		 + ARM Cortex A53 (Quad core / 2000 MHz)";Imagination Technologies PowerVR GE8320;192 g.;77 x 166 x 8 mm;No;10.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/214679-vivo-y36-5g-256-gb-8-gb-crystal-green;Vivo Y36 5G (256 GB / 8 GB / Crystal Green);"LCD IPS 6.6"" táctil (2388x1080) / 90 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 16.0 MP;5000 mAh;Android 13;5G;MediaTek Dimensity 6020 (2200 MHz);"ARM Cortex A76 (Dual core / 2200 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G57 MC2;190 g.;76 x 164 x 8 mm;No;44.0 W.;microSD;Sí;Sí;Sí;No;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/227964-zte-axon-50-5g-256-gb-610-gb-black;ZTE Axon 50 5G (256 GB / 6+10 GB / Black);"LCD IPS 6.7"" táctil (2400x1080) / 120 Hz";256 GB;6 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP
		 + Macro 2.0 MP";Estándar 16.0 MP;4800 mAh;Android 13;5G;Spreadtrum Unisoc T760 (2000 MHz);"ARM Cortex A76 (Quad core / 2000 MHz) 
		 + ARM Cortex A55 (Quad core / 2000 MHz)";ARM Mali G57 MP4;N/A;Desconocido;No;33.0 W.;No;No;Sí;Sí;No;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/231691-honor-x8b-256-gb-8-gb-cyan-lake;Honor X8b (256 GB / 8 GB / Cyan Lake);"AMOLED 6.7"" táctil (2412x1080) / 90 Hz";256 GB;8 GB;"Estándar 108.0 MP
		 + Gran angular (Wide angle) 5.0 MP
		 + Macro 2.0 MP";Estándar 50.0 MP;4500 mAh;Android 13;4G;Qualcomm Snapdragon 680 4G [SM6225] (2400 MHz);"Qualcomm Kryo 265 Gold (Quad core / 2400 MHz) 
		 + Qualcomm Kryo 265 Silver (Quad core / 1900 MHz)";Qualcomm Adreno 610;166 g.;75 x 161 x 7 mm;No;35,0 W.;No;No;Sí;Sí;No;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/213605-infinix-note-30-256-gb-8-gb-obsidian-black;Infinix Note 30 (256 GB / 8 GB / Obsidian Black);"LCD IPS 6.8"" táctil (2460x1080) / 120 Hz";256 GB;8 GB;"Estándar 64.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 16.0 MP;5000 mAh;Android 13;4G;MediaTek Helio G99 [MT8781] (2200 MHz);"ARM Cortex A76 (Dual core / 2200 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G57 MC2;219 g.;77 x 169 x 9 mm;No;45.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/233160-samsung-galaxy-a15-5g-a156-256-gb-8-gb-magical-blue;Samsung Galaxy A15 5G (A156 / 256 GB / 8 GB / Magical Blue);"Super AMOLED 6.5"" táctil (2340x1080) / 90 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 5.0 MP
		 + Macro 2.0 MP";Estándar 13.0 MP;5000 mAh;Android 14;5G;MediaTek Dimensity 6100+ (2200 MHz);"ARM Cortex A76 (Dual core / 2200 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G57 MC2;200 g.;77 x 160 x 9 mm;No;25.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/134839-xiaomi-redmi-note-11-pro-128-gb-6-gb-graphite-gray;Xiaomi Redmi Note 11 Pro (128 GB / 6 GB / Graphite Gray);"AMOLED 6.7"" táctil (2400x1080) / 120 Hz";128 GB;6 GB;"Estándar 108.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 2.0 MP 
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 16.0 MP;5000 mAh;Android 11;4G;MediaTek Helio G96 (2050 MHz);"ARM Cortex A76 (Dual core / 2050 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G57 MC2;202 g.;76 x 164 x 8 mm;No;67.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;"Elite Center: $199.990 (https://elitecenter.cl/shop/celulares/celulares-desbloqueados/xiaomi-redmi-note-11-pro-smartphone-android-128-gb-graphite-gray-touch-us-open-box/); SP Digital: $410.900 (https://www.spdigital.cl/xiaomi-note-11-pro-5g-smartphone-android-graphite-gray)"
https://www.solotodo.cl/products/234324-xiaomi-redmi-note-13-pro-4g-256-gb-8-gb-midnight-black;Xiaomi Redmi Note 13 Pro 4G (256 GB / 8 GB / Midnight Black);"AMOLED 6.7"" táctil (2400x1080) / 120 Hz";256 GB;8 GB;"Estándar 200.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 2.0 MP";Estándar 16.0 MP;5000 mAh;Android 13;4G;MediaTek Helio G99 Ultra (2200 MHz);"ARM Cortex A76 (Dual core / 2200 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G57 MC2;188 g.;75 x 161 x 8 mm;No;67.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;"Mercado Libre | PHONE STORE: $199.990 (https://articulo.mercadolibre.cl/MLC-2732067328-xiaomi-redmi-note-13-pro-4g-256gb8gb-ram-sin-caja-open-box-_JM?pdp_filters=official_store:59042&attributes=COLOR_SECONDARY_COLOR:TmVncm8=); Mercado Libre | PHONE STORE: $209.990 (https://articulo.mercadolibre.cl/MLC-1541688833-xiaomi-redmi-note-13-pro-4g-256gb-8gb-ram-open-box-_JM?pdp_filters=official_store:59042&attributes=COLOR_SECONDARY_COLOR:TmVncm8=); Mercado Libre | PHONESTORE GLOBAL: $249.990 (https://www.mercadolibre.cl/xiaomi-redmi-note-13-pro-4g-dual-sim-256-gb-negro-8-gb-ram/p/MLC35603992?pdp_filters=official_store:59042); Mercado Libre | PHONE STORE: $287.990 (https://articulo.mercadolibre.cl/MLC-1536459099-xiaomi-redmi-note-13-pro-4g-256gb-8gb-smart-band-8-black-_JM?pdp_filters=official_store:59042&attributes=COLOR_SECONDARY_COLOR:TmVncm8=); SP Digital: $333.339 (https://www.spdigital.cl/xiaomi-redmi-note-13-pro-smartphone-android-midnight-black-52862)"
https://www.solotodo.cl/products/39724-apple-iphone-8-64-gb-gold;Apple iPhone 8 (64 GB / Gold);"LCD IPS 4.7"" táctil (1334x750) / 60 Hz";64 GB;2 GB;Estándar 12.0 MP;Estándar 7.0 MP;1821 mAh;iOS 11;4G;Apple A11 Bionic (2500 MHz);"Apple Monsoon (Dual core / 2500 MHz) 
		 + Apple Mistral (Quad core / 1500 MHz)";Apple GPU Unnamed (For A11);148 g.;67 x 138 x 7 mm;No;5.0 W.;No;Sí;Sí;Sí;Sí;Sí;Sí;Mercado Libre | REUSE: $199.990 (https://articulo.mercadolibre.cl/MLC-978910148-apple-iphone-8-64gb-oro-_JM?pdp_filters=official_store:1616&attributes=COLOR_SECONDARY_COLOR:RG9yYWRv)
https://www.solotodo.cl/products/123943-cyrus-cs22-xa-16-gb-2-gb-black;Cyrus CS22 XA (16 GB / 2 GB / Black);"LCD IPS 4.7"" táctil (1280x720) / 60 Hz";16 GB;2 GB;Estándar 13.0 MP;Estándar 5.0 MP;4400 mAh;"Android 9.0 ""Pie""";4G;MediaTek Helio A22 (MT6761) (2000 MHz);ARM Cortex A53 (Quad core / 2000 MHz);Imagination Technologies PowerVR GE8320;235 g.;76 x 151 x 14 mm;No;10.0 W.;microSD;Sí;Sí;Sí;No;Sí;No;Sin datos de precios
https://www.solotodo.cl/products/195263-xiaomi-redmi-note-12-pro-4g-256-gb-8-gb-glacier-blue;Xiaomi Redmi Note 12 Pro 4G (256 GB / 8 GB / Glacier Blue);"AMOLED 6.7"" táctil (2400x1080) / 120 Hz";256 GB;8 GB;"Estándar 108.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 5.0 MP 
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 16.0 MP;5020 mAh;Android 13;4G;Qualcomm Snapdragon 732G (SDM732G) (2300 MHz);"Qualcomm Kryo 470 Gold (Dual core / 2300 MHz) 
		 + ARM Cortex Kryo 470 Silver (Hexa core / 1800 MHz)";Qualcomm Adreno 618;190 g.;76 x 166 x 8 mm;No;67.0 W.;No;Sí;Sí;Sí;Sí;Sí;Sí;"Mercado Libre | PHONE STORE: $204.990 (https://articulo.mercadolibre.cl/MLC-1502838319-xiaomi-note-12-pro-4g-256-gb-8-gb-ram-sin-caja-open-box-_JM?pdp_filters=official_store:59042&attributes=COLOR_SECONDARY_COLOR:QXp1bA==); Mercado Libre | PHONE STORE: $234.990 (https://articulo.mercadolibre.cl/MLC-2411514564-xiaomi-note-12-pro-4g-256-gb-8-gb-ram-open-box-_JM?pdp_filters=official_store:59042&attributes=COLOR_SECONDARY_COLOR:QXp1bA==); Mercado Libre | PHONE STORE: $254.990 (https://articulo.mercadolibre.cl/MLC-2438882008-xiaomi-redmi-note-12-pro-4g-256-gb-azul-8-gb-ram-seminuevo-_JM?pdp_filters=official_store:59042&attributes=COLOR_SECONDARY_COLOR:QXp1bA==)"
https://www.solotodo.cl/products/248489-zte-nubia-neo-2-256-gb-8-gb-gray;ZTE Nubia Neo 2 (256 GB / 8 GB / Gray);"LCD IPS 6.7"" táctil (2400x1080) / 120 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";N/A;6000 mAh;Android 14;5G;Spreadtrum Unisoc T820 (2700 MHz);"ARM Cortex A76 (Single core / 2700 MHz) 
		 + ARM Cortex A76 (Triple core / 2300 MHz) 
		 + ARM Cortex A55 (Quad core / 2100 MHz)";ARM Mali G57;N/A;Desconocido;No;33.0 W.;No;Sí;Sí;Sí;Sí;Sí;Sí;"AbcDin: $209.990 (https://ad.soicos.com/-149x?dl=https%3A%2F%2Fwww.abcdin.cl%2Fcelular-zte-nubia-neo-2-256gb-672-gris-liberado%2F27780644.html&trackerID=ST_405750276_feb16651-d7a2-4066-aa30-73fe84268777); Ripley: $219.990 (https://simple.ripley.cl/celular-zte-nubia-neo-2-256gb-8gb-50mp-672-2000402989482p); Ripley: $219.990 (https://simple.ripley.cl/celular-zte-nubia-neo-2-256gb-8gb-50mp-672-2000402989420p)"
https://www.solotodo.cl/products/194104-xiaomi-redmi-12c-64-gb-4-gb-black;Xiaomi Redmi 12C (64 GB / 4 GB / Black);"LCD IPS 6.7"" táctil (1650x720) / 60 Hz";64 GB;4 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 0.3 MP";Estándar 5.0 MP;5000 mAh;Android 11;4G;MediaTek Helio G85 (2000 MHz);"ARM Cortex A75 (Dual core / 2000 MHz) 
		 + ARM Cortex A55 (Hexa core / 1800 MHz)";ARM Mali G52 MC2;192 g.;76 x 169 x 9 mm;No;10.0 W.;microSD;Sí;Sí;Sí;No;Sí;Sí;PC Link Store: $206.620 (https://www.pclinkstore.cl/producto-detalle/smartphone/smartphone-xiaomi-redmi-12c-eu-de-6-71-octacore-3gb-ram-64gb-internos-graphite-gray)
https://www.solotodo.cl/products/152363-xiaomi-redmi-10a-128-gb-4-gb-graphite-gray;Xiaomi Redmi 10A (128 GB / 4 GB / Graphite Gray);"LCD IPS 6.5"" táctil (1600x720) / 60 Hz";128 GB;4 GB;Estándar 13.0 MP;Estándar 5.0 MP;5000 mAh;Android 11;4G;MediaTek Helio G25 (1800 MHz);ARM Cortex A53 (Octa core / 1800 MHz);Imagination Technologies PowerVR GE8320;194 g.;77 x 165 x 9 mm;No;10.0 W.;microSD;Sí;Sí;Sí;No;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/235060-infinix-hot-40-pro-256-gb-8-gb-starlit-black;Infinix Hot 40 Pro (256 GB / 8 GB / Starlit Black);"LCD IPS 6.8"" táctil (2460x1080) / 120 Hz";256 GB;8 GB;"Estándar 108.0 MP
		 + Macro 2.0 MP
		 + Estándar 0.1 MP";Estándar 32.0 MP;5000 mAh;Android 13;4G;MediaTek Helio G99 [MT8781] (2200 MHz);"ARM Cortex A76 (Dual core / 2200 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G57 MC2;199 g.;77 x 169 x 8 mm;No;33.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;"Hites: $229.990 (https://www.hites.com/smartphone-infinix-hot-40-pro-256-gb-liberado-931165001.html); Hites: $239.990 (https://www.hites.com/smartphone-infinix-hot-40-pro-256-gb-smartband-huawei-band-9-B11658971.html)"
